ID,Class Name,BlockState Properties,BlockState Class Name
ceramics:clay_barrel_unfired,knightminer.ceramics.blocks.BlockBarrelUnfired,"[PropertyBool{name=extension, clazz=class java.lang.Boolean, values=[true, false]}, PropertyEnum{name=type, clazz=class knightminer.ceramics.blocks.BlockBarrelUnfired$UnfiredType, values=[CLAY, PORCELAIN]}]",net.minecraft.block.state.BlockStateContainer
ceramics:clay_bucket_block,knightminer.ceramics.blocks.BlockClayBucket,[],net.minecraft.block.state.BlockStateContainer
ceramics:clay_hard,knightminer.ceramics.blocks.BlockClayHard,"[PropertyEnum{name=type, clazz=class knightminer.ceramics.blocks.BlockClayHard$ClayTypeHard, values=[PORCELAIN_BRICKS, DARK_BRICKS, MARINE_BRICKS, GOLDEN_BRICKS, DRAGON_BRICKS, LAVA_BRICKS, RAINBOW_BRICKS, MONOCHROME_BRICKS]}]",net.minecraft.block.state.BlockStateContainer
ceramics:clay_slab,knightminer.ceramics.blocks.BlockClaySlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=type, clazz=class knightminer.ceramics.blocks.BlockClayHard$ClayTypeHard, values=[PORCELAIN_BRICKS, DARK_BRICKS, MARINE_BRICKS, GOLDEN_BRICKS, DRAGON_BRICKS, LAVA_BRICKS, RAINBOW_BRICKS, MONOCHROME_BRICKS]}]",net.minecraft.block.state.BlockStateContainer
ceramics:clay_soft,knightminer.ceramics.blocks.BlockClaySoft,"[PropertyEnum{name=type, clazz=class knightminer.ceramics.blocks.BlockClaySoft$ClayTypeSoft, values=[PORCELAIN]}]",net.minecraft.block.state.BlockStateContainer
ceramics:clay_wall,knightminer.ceramics.blocks.BlockClayWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyEnum{name=type, clazz=class knightminer.ceramics.blocks.BlockClayWall$ClayWallType, values=[BRICKS, PORCELAIN_BRICKS, DARK_BRICKS, MARINE_BRICKS, GOLDEN_BRICKS, DRAGON_BRICKS, LAVA_BRICKS, RAINBOW_BRICKS, MONOCHROME_BRICKS]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyEnum{name=variant, clazz=class net.minecraft.block.BlockWall$EnumType, values=[cobblestone, mossy_cobblestone]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
ceramics:dark_bricks_stairs,knightminer.ceramics.blocks.BlockStairsEnum,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
ceramics:dragon_bricks_stairs,knightminer.ceramics.blocks.BlockStairsEnum,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
ceramics:faucet,knightminer.ceramics.blocks.BlockFaucet,"[PropertyBool{name=connected, clazz=class java.lang.Boolean, values=[true, false]}, PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[up, north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
ceramics:golden_bricks_stairs,knightminer.ceramics.blocks.BlockStairsEnum,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
ceramics:lava_bricks_stairs,knightminer.ceramics.blocks.BlockStairsEnum,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
ceramics:marine_bricks_stairs,knightminer.ceramics.blocks.BlockStairsEnum,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
ceramics:monochrome_bricks_stairs,knightminer.ceramics.blocks.BlockStairsEnum,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
ceramics:porcelain,knightminer.ceramics.blocks.BlockStained,"[PropertyEnum{name=color, clazz=class knightminer.ceramics.blocks.BlockStained$StainedColor, values=[WHITE, ORANGE, MAGENTA, LIGHT_BLUE, YELLOW, LIME, PINK, GRAY, SILVER, CYAN, PURPLE, BLUE, BROWN, GREEN, RED, BLACK]}]",net.minecraft.block.state.BlockStateContainer
ceramics:porcelain_barrel,knightminer.ceramics.blocks.BlockBarrelPorcelain,"[PropertyEnum{name=color, clazz=class knightminer.ceramics.blocks.BlockStained$StainedColor, values=[WHITE, ORANGE, MAGENTA, LIGHT_BLUE, YELLOW, LIME, PINK, GRAY, SILVER, CYAN, PURPLE, BLUE, BROWN, GREEN, RED, BLACK]}]",net.minecraft.block.state.BlockStateContainer
ceramics:porcelain_barrel_extension,knightminer.ceramics.blocks.BlockBarrelPorcelain,"[PropertyEnum{name=color, clazz=class knightminer.ceramics.blocks.BlockStained$StainedColor, values=[WHITE, ORANGE, MAGENTA, LIGHT_BLUE, YELLOW, LIME, PINK, GRAY, SILVER, CYAN, PURPLE, BLUE, BROWN, GREEN, RED, BLACK]}]",net.minecraft.block.state.BlockStateContainer
ceramics:porcelain_bricks_stairs,knightminer.ceramics.blocks.BlockStairsEnum,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
ceramics:rainbow_bricks_stairs,knightminer.ceramics.blocks.BlockStairsEnum,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
ceramics:rainbow_clay,knightminer.ceramics.blocks.BlockClayRainbow,"[PropertyEnum{name=start, clazz=class knightminer.ceramics.blocks.BlockClayRainbow$RainbowStart, values=[RED, ORANGE, YELLOW, GREEN, CYAN, BLUE, PURPLE, MAGENTA]}]",net.minecraft.block.state.BlockStateContainer
chisel:andesite,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:andesite1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:andesite2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:antiblock,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:auto_chisel,team.chisel.common.block.BlockAutoChisel,[],net.minecraft.block.state.BlockStateContainer
chisel:basalt,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:basalt1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:basalt2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_charcoal,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_charcoal1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_charcoal2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_coal,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_coal1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_coal2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_coal_coke,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_coal_coke1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:block_coal_coke2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockaluminum,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockbronze,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockcobalt,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockcopper,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockelectrum,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockgold,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockinvar,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockiron,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blocklead,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blocknickel,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockplatinum,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blocksilver,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blocksteel,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blocktin,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:blockuranium,team.chisel.Features$76,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:bookshelf_acacia,team.chisel.Features$8$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:bookshelf_birch,team.chisel.Features$8$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:bookshelf_darkoak,team.chisel.Features$8$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:bookshelf_jungle,team.chisel.Features$8$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:bookshelf_oak,team.chisel.Features$8$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:bookshelf_spruce,team.chisel.Features$8$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:bricks,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:bricks1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:bricks2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:brownstone,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:carpet_black,team.chisel.common.block.BlockCarvableCarpet,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:carpet_blue,team.chisel.common.block.BlockCarvableCarpet,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:carpet_brown,team.chisel.common.block.BlockCarvableCarpet,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
