ID,Unlocalized Name,Display Name,Still Texture,Flowing Texture,Overlay Texture,Fill Sound,Empty Sound,Luminosity,Density,Temperature,Viscosity,Is Gaseous,Rarity,Block,Color,Is Lighter than Air,Can be Placed in World
nuclearcraft:fuel_lecm_247,fluid.fuel_lecm_247,Molten LECm-247 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF331F35,-,-
nuclearcraft:fuel_lecm_247_fluoride,fluid.fuel_lecm_247_fluoride,Molten LECm-247 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF47343A,-,-
nuclearcraft:fuel_lecm_247_fluoride_flibe,fluid.fuel_lecm_247_fluoride_flibe,Molten FLiBe Salt Solution of LECm-247 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6B6266,-,-
nuclearcraft:fuel_len_236,fluid.fuel_len_236,Molten LEN-236 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF1B3132,-,-
nuclearcraft:fuel_len_236_fluoride,fluid.fuel_len_236_fluoride,Molten LEN-236 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF324337,-,-
nuclearcraft:fuel_len_236_fluoride_flibe,fluid.fuel_len_236_fluoride_flibe,Molten FLiBe Salt Solution of LEN-236 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF5D6D64,-,-
nuclearcraft:fuel_lep_239,fluid.fuel_lep_239,Molten LEP-239 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF949494,-,-
nuclearcraft:fuel_lep_239_fluoride,fluid.fuel_lep_239_fluoride,Molten LEP-239 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF9B9A8D,-,-
nuclearcraft:fuel_lep_239_fluoride_flibe,fluid.fuel_lep_239_fluoride_flibe,Molten FLiBe Salt Solution of LEP-239 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFA6A89F,-,-
nuclearcraft:fuel_lep_241,fluid.fuel_lep_241,Molten LEP-241 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF969696,-,-
nuclearcraft:fuel_lep_241_fluoride,fluid.fuel_lep_241_fluoride,Molten LEP-241 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF9D9C8E,-,-
nuclearcraft:fuel_lep_241_fluoride_flibe,fluid.fuel_lep_241_fluoride_flibe,Molten FLiBe Salt Solution of LEP-241 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFA7AAA0,-,-
nuclearcraft:fuel_leu_233,fluid.fuel_leu_233,Molten LEU-233 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF1D321B,-,-
nuclearcraft:fuel_leu_233_fluoride,fluid.fuel_leu_233_fluoride,Molten LEU-233 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF334423,-,-
nuclearcraft:fuel_leu_233_fluoride_flibe,fluid.fuel_leu_233_fluoride_flibe,Molten FLiBe Salt Solution of LEU-233 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF5E6E56,-,-
nuclearcraft:fuel_leu_235,fluid.fuel_leu_235,Molten LEU-235 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF1D321B,-,-
nuclearcraft:fuel_leu_235_fluoride,fluid.fuel_leu_235_fluoride,Molten LEU-235 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF334423,-,-
nuclearcraft:fuel_leu_235_fluoride_flibe,fluid.fuel_leu_235_fluoride_flibe,Molten FLiBe Salt Solution of LEU-235 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF5E6E56,-,-
nuclearcraft:fuel_tbu,fluid.fuel_tbu,Molten TBU Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF272727,-,-
nuclearcraft:fuel_tbu_fluoride,fluid.fuel_tbu_fluoride,Molten TBU Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF3C3B2D,-,-
nuclearcraft:fuel_tbu_fluoride_flibe,fluid.fuel_tbu_fluoride_flibe,Molten FLiBe Salt Solution of TBU Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF64675D,-,-
nuclearcraft:gelatin,fluid.gelatin,Molten Gelatin,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1150,350,8000,-,COMMON,nuclearcraft:fluid_gelatin,#FFDDD09C,-,+
nuclearcraft:glowstone_nak,fluid.glowstone_nak,Eutectic NaK-Glowstone Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFD5B780,-,-
nuclearcraft:glowstone_nak_hot,fluid.glowstone_nak_hot,Hot Eutectic NaK-Glowstone Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FFBC9B5B,-,-
nuclearcraft:gold_nak,fluid.gold_nak,Eutectic NaK-Gold Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFF3E082,-,-
nuclearcraft:gold_nak_hot,fluid.gold_nak_hot,Hot Eutectic NaK-Gold Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FFECDD5F,-,-
nuclearcraft:hard_carbon,fluid.hard_carbon,Molten Hard Carbon,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_hard_carbon,#FF195970,-,+
nuclearcraft:helium,fluid.helium,Helium,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_helium,#FFC57B81,+,+
nuclearcraft:helium3,fluid.helium3,Helium-3,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_helium3,#FFCBBB67,+,+
nuclearcraft:high_pressure_steam,fluid.high_pressure_steam,High Pressure Steam,assets/nuclearcraft/textures/blocks/fluids/steam.png,assets/nuclearcraft/textures/blocks/fluids/steam.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,1200,40,+,COMMON,nuclearcraft:fluid_high_pressure_steam,#FFBDBDBD,+,+
nuclearcraft:hydrated_gelatin,fluid.hydrated_gelatin,Hydrated Gelatin,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1150,350,8000,-,COMMON,nuclearcraft:fluid_hydrated_gelatin,#FFBAB3AD,-,+
nuclearcraft:hydrofluoric_acid,fluid.hydrofluoric_acid,Hydrofluoric Acid,assets/nuclearcraft/textures/blocks/fluids/liquid_still.png,assets/nuclearcraft/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_hydrofluoric_acid,#FF004C05,-,+
nuclearcraft:hydrogen,fluid.hydrogen,Hydrogen,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_hydrogen,#FFB37AC4,+,+
nuclearcraft:iron_nak,fluid.iron_nak,Eutectic NaK-Iron Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFCB8770,-,-
nuclearcraft:iron_nak_hot,fluid.iron_nak_hot,Hot Eutectic NaK-Iron Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FFAC4E42,-,-
nuclearcraft:koh,fluid.koh,Molten Potassium Hydroxide,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_koh,#FFB8C6B0,-,+
nuclearcraft:lapis,fluid.lapis,Molten Lapis,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF27438A,-,-
nuclearcraft:lapis_nak,fluid.lapis_nak,Eutectic NaK-Lapis Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FF9D9CA5,-,-
nuclearcraft:lapis_nak_hot,fluid.lapis_nak_hot,Hot Eutectic NaK-Lapis Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FF626F97,-,-
nuclearcraft:lif,fluid.lif,Molten Lithium Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_lif,#FFCDCDCB,-,+
nuclearcraft:liquid_nitrogen,fluid.liquid_nitrogen,Liquid Nitrogen,assets/nuclearcraft/textures/blocks/fluids/liquid_still.png,assets/nuclearcraft/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,810,70,170,-,COMMON,nuclearcraft:fluid_liquid_nitrogen,#FF31C23A,-,+
nuclearcraft:liquidhelium,fluid.liquidhelium,Liquid Helium,assets/nuclearcraft/textures/blocks/fluids/liquidhelium.png,assets/nuclearcraft/textures/blocks/fluids/liquidhelium.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,150,4,1,-,COMMON,nuclearcraft:fluid_liquidhelium,#FFFFFFFF,-,+
nuclearcraft:liquidhelium_nak,fluid.liquidhelium_nak,Eutectic NaK-Helium Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFF99C82,-,-
nuclearcraft:liquidhelium_nak_hot,fluid.liquidhelium_nak_hot,Hot Eutectic NaK-Helium Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FFF66F5F,-,-
nuclearcraft:lithium,fluid.lithium,Molten Lithium,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_lithium,#FFEFEFEF,-,+
nuclearcraft:lithium6,fluid.lithium6,Molten Lithium-6,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_lithium6,#FFEFEFEF,-,+
nuclearcraft:lithium7,fluid.lithium7,Molten Lithium-7,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_lithium7,#FFEFEFEF,-,+
nuclearcraft:low_pressure_steam,fluid.low_pressure_steam,Low Pressure Steam,assets/nuclearcraft/textures/blocks/fluids/steam.png,assets/nuclearcraft/textures/blocks/fluids/steam.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,800,40,+,COMMON,nuclearcraft:fluid_low_pressure_steam,#FFA8A8A8,+,+
nuclearcraft:low_quality_steam,fluid.low_quality_steam,Low Quality Steam,assets/nuclearcraft/textures/blocks/fluids/steam.png,assets/nuclearcraft/textures/blocks/fluids/steam.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,350,40,+,COMMON,nuclearcraft:fluid_low_quality_steam,#FF828282,+,+
nuclearcraft:magnesium,fluid.magnesium,Molten Magnesium,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,tconstruct:molten_magnesium,#FFEED5E1,-,+
nuclearcraft:magnesium_nak,fluid.magnesium_nak,Eutectic NaK-Magnesium Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFF7DDCC,-,-
nuclearcraft:magnesium_nak_hot,fluid.magnesium_nak_hot,Hot Eutectic NaK-Magnesium Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FFF2D9D6,-,-
nuclearcraft:manganese_dioxide,fluid.manganese_dioxide,Molten Manganese Dioxide,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_manganese_dioxide,#FF28211E,-,+
nuclearcraft:marshmallow,fluid.marshmallow,Liquid Marshmallow,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1325,330,5000,-,COMMON,nuclearcraft:fluid_marshmallow,#FFE1E1E3,-,+
nuclearcraft:methanol,fluid.methanol,Methanol,assets/nuclearcraft/textures/blocks/fluids/liquid_still.png,assets/nuclearcraft/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,800,300,800,-,COMMON,nuclearcraft:fluid_methanol,#FF71524C,-,+
nuclearcraft:milk_chocolate,fluid.milk_chocolate,Molten Milk Chocolate,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1325,330,5000,-,COMMON,nuclearcraft:fluid_milk_chocolate,#FF884121,-,+
nuclearcraft:nak,fluid.nak,Eutectic NaK Alloy,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,nuclearcraft:fluid_nak,#FFFFE5BC,-,+
nuclearcraft:nak_hot,fluid.nak_hot,Hot Eutectic NaK Alloy,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,nuclearcraft:fluid_nak_hot,#FFFFD5AC,-,+
nuclearcraft:naoh,fluid.naoh,Molten Sodium Hydroxide,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_naoh,#FFC2B7BB,-,+
nuclearcraft:neptunium_236,fluid.neptunium_236,Molten Neptunium-236,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF293E40,-,-
nuclearcraft:neptunium_236_fluoride,fluid.neptunium_236_fluoride,Molten Neptunium-236 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF3E4F43,-,-
nuclearcraft:neptunium_236_fluoride_flibe,fluid.neptunium_236_fluoride_flibe,Molten FLiBe Salt Solution of Neptunium-236 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF65756C,-,-
nuclearcraft:neptunium_237,fluid.neptunium_237,Molten Neptunium-237,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF2E3A42,-,-
nuclearcraft:neptunium_237_fluoride,fluid.neptunium_237_fluoride,Molten Neptunium-237 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF424B45,-,-
nuclearcraft:neptunium_237_fluoride_flibe,fluid.neptunium_237_fluoride_flibe,Molten FLiBe Salt Solution of Neptunium-237 ,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF68726E,-,-
nuclearcraft:neutron,fluid.neutron,Neutron Fluid,assets/nuclearcraft/textures/blocks/fluids/neutron.png,assets/nuclearcraft/textures/blocks/fluids/neutron.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,10000,300,40,-,COMMON,nuclearcraft:fluid_neutron,#FFFFFFFF,-,+
nuclearcraft:nitrogen,fluid.nitrogen,Nitrogen,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_nitrogen,#FF7CC37B,+,+
nuclearcraft:oxygen,fluid.oxygen,Oxygen,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_oxygen,#FF7E8CC8,+,+
nuclearcraft:oxygen_difluoride,fluid.oxygen_difluoride,Oxygen Difluoride,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_oxygen_difluoride,#FFEA1B01,+,+
nuclearcraft:plasma,fluid.plasma,Plasma,assets/nuclearcraft/textures/blocks/fluids/plasma.png,assets/nuclearcraft/textures/blocks/fluids/plasma.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,15,50,10000,100,-,COMMON,nuclearcraft:fluid_plasma,#FFFFFFFF,-,+
nuclearcraft:plutonium,fluid.plutonium,Molten Plutonium,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFDBDBDB,-,-
nuclearcraft:plutonium_238,fluid.plutonium_238,Molten Plutonium-238,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF999999,-,-
nuclearcraft:plutonium_238_fluoride,fluid.plutonium_238_fluoride,Molten Plutonium-238 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFA09E91,-,-
nuclearcraft:plutonium_238_fluoride_flibe,fluid.plutonium_238_fluoride_flibe,Molten FLiBe Salt Solution of Plutonium-238 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFA9ABA2,-,-
nuclearcraft:plutonium_239,fluid.plutonium_239,Molten Plutonium-239,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF9E9E9E,-,-
nuclearcraft:plutonium_239_fluoride,fluid.plutonium_239_fluoride,Molten Plutonium-239 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFA4A395,-,-
nuclearcraft:plutonium_239_fluoride_flibe,fluid.plutonium_239_fluoride_flibe,Molten FLiBe Salt Solution of Plutonium-239 Fluoride,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFACAEA5,-,-
nuclearcraft:plutonium_241,fluid.plutonium_241,Molten Plutonium-241,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF909090,-,-
